# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "4" "-p" "-t" "CDS" "-g" "ID" "-a" "results/annotation/E745_Annotation_Final_Polished/E745_Final.gff" "-o" "results/rnaseq/counts/gene_counts.txt" "results/rnaseq/alignment/ERR1797969_Serum.bam" "results/rnaseq/alignment/ERR1797970_Serum.bam" "results/rnaseq/alignment/ERR1797971_Serum.bam" "results/rnaseq/alignment/ERR1797972_BHI.bam" "results/rnaseq/alignment/ERR1797973_BHI.bam" "results/rnaseq/alignment/ERR1797974_BHI.bam" 
Geneid	Chr	Start	End	Strand	Length	results/rnaseq/alignment/ERR1797969_Serum.bam	results/rnaseq/alignment/ERR1797970_Serum.bam	results/rnaseq/alignment/ERR1797971_Serum.bam	results/rnaseq/alignment/ERR1797972_BHI.bam	results/rnaseq/alignment/ERR1797973_BHI.bam	results/rnaseq/alignment/ERR1797974_BHI.bam
MJEHNMBL_02721	E745_Chromosome_SuperHybrid_pilon	2741492	2742310	-	819	10	30	6	26	38	42
MJEHNMBL_02722	E745_Chromosome_SuperHybrid_pilon	2742475	2744205	+	1731	76	68	63	22	44	39
MJEHNMBL_02723	E745_Chromosome_SuperHybrid_pilon	2744391	2744912	-	522	64	78	44	34	46	68
MJEHNMBL_02724	E745_Chromosome_SuperHybrid_pilon	2745161	2746783	+	1623	32	56	36	211	254	298
MJEHNMBL_02725	E745_Chromosome_SuperHybrid_pilon	2746912	2747775	-	864	53	90	46	122	112	184
MJEHNMBL_02726	E745_Chromosome_SuperHybrid_pilon	2748562	2749854	-	1293	647	751	624	214	223	362
MJEHNMBL_02727	E745_Chromosome_SuperHybrid_pilon	2750634	2752001	-	1368	28	47	44	98	66	108
MJEHNMBL_02728	E745_Chromosome_SuperHybrid_pilon	2752275	2752727	-	453	45	51	46	51	65	114
MJEHNMBL_02729	E745_Chromosome_SuperHybrid_pilon	2752733	2754706	-	1974	69	121	80	98	92	164
MJEHNMBL_02730	E745_Chromosome_SuperHybrid_pilon	2754849	2755085	-	237	75	72	82	241	247	429
MJEHNMBL_02731	E745_Chromosome_SuperHybrid_pilon	2755111	2755623	-	513	376	451	413	1106	995	1174
MJEHNMBL_02732	E745_Chromosome_SuperHybrid_pilon	2755673	2755972	-	300	66	100	88	348	335	372
MJEHNMBL_02733	E745_Chromosome_SuperHybrid_pilon	2756208	2758679	-	2472	481	450	435	850	762	1104
MJEHNMBL_02734	E745_Chromosome_SuperHybrid_pilon	2758699	2760645	-	1947	169	211	187	352	358	535
MJEHNMBL_02735	E745_Chromosome_SuperHybrid_pilon	2760642	2761766	-	1125	94	82	70	174	165	233
MJEHNMBL_02736	E745_Chromosome_SuperHybrid_pilon	2761753	2762061	-	309	19	27	20	25	26	36
MJEHNMBL_02737	E745_Chromosome_SuperHybrid_pilon	2762224	2763354	-	1131	70	86	101	102	127	172
MJEHNMBL_02738	E745_Chromosome_SuperHybrid_pilon	2763552	2764685	-	1134	105	151	115	219	219	299
MJEHNMBL_02739	E745_Plasmid_1_SuperHybrid_pilon	273	866	+	594	5	4	2	7	2	12
MJEHNMBL_02740	E745_Plasmid_1_SuperHybrid_pilon	883	1035	+	153	0	0	0	0	0	0
MJEHNMBL_02741	E745_Plasmid_1_SuperHybrid_pilon	1029	3053	+	2025	7	14	16	4	2	4
MJEHNMBL_02742	E745_Plasmid_1_SuperHybrid_pilon	3053	4258	+	1206	0	4	2	4	2	4
MJEHNMBL_02743	E745_Plasmid_1_SuperHybrid_pilon	4274	4918	+	645	0	0	2	4	4	0
MJEHNMBL_02744	E745_Plasmid_1_SuperHybrid_pilon	4929	5735	+	807	0	0	0	0	0	0
MJEHNMBL_02745	E745_Plasmid_1_SuperHybrid_pilon	5757	5987	+	231	0	0	0	0	0	0
MJEHNMBL_02746	E745_Plasmid_1_SuperHybrid_pilon	6501	6809	+	309	0	2	0	0	0	0
MJEHNMBL_02747	E745_Plasmid_1_SuperHybrid_pilon	6811	7233	+	423	7	11	4	4	0	2
MJEHNMBL_02748	E745_Plasmid_1_SuperHybrid_pilon	7253	8842	+	1590	9	4	4	0	4	6
MJEHNMBL_02749	E745_Plasmid_1_SuperHybrid_pilon	8968	9195	+	228	0	0	0	0	0	0
MJEHNMBL_02750	E745_Plasmid_1_SuperHybrid_pilon	9661	10911	-	1251	9	17	21	17	31	40
MJEHNMBL_02751	E745_Plasmid_1_SuperHybrid_pilon	11321	13693	+	2373	10	9	6	2	4	7
MJEHNMBL_02752	E745_Plasmid_1_SuperHybrid_pilon	13754	15223	+	1470	6	12	4	5	0	5
MJEHNMBL_02753	E745_Plasmid_1_SuperHybrid_pilon	15234	17243	+	2010	5	5	2	2	4	0
MJEHNMBL_02754	E745_Plasmid_1_SuperHybrid_pilon	17359	17508	+	150	1	7	0	0	0	4
MJEHNMBL_02755	E745_Plasmid_1_SuperHybrid_pilon	17589	18185	+	597	6	18	18	10	11	10
MJEHNMBL_02756	E745_Plasmid_1_SuperHybrid_pilon	18198	19097	+	900	23	34	18	15	26	20
MJEHNMBL_02757	E745_Plasmid_1_SuperHybrid_pilon	19100	19231	+	132	1	2	0	3	0	2
MJEHNMBL_02758	E745_Plasmid_1_SuperHybrid_pilon	19280	19585	+	306	15	20	16	5	6	6
MJEHNMBL_02759	E745_Plasmid_1_SuperHybrid_pilon	19607	19864	+	258	3	4	2	0	0	0
MJEHNMBL_02760	E745_Plasmid_1_SuperHybrid_pilon	21002	21208	+	207	0	0	0	0	0	0
MJEHNMBL_02761	E745_Plasmid_1_SuperHybrid_pilon	21208	21459	+	252	0	0	0	0	0	0
MJEHNMBL_02762	E745_Plasmid_1_SuperHybrid_pilon	21475	21630	+	156	0	0	0	0	0	0
MJEHNMBL_02763	E745_Plasmid_1_SuperHybrid_pilon	21640	21912	+	273	0	0	0	0	0	0
MJEHNMBL_02764	E745_Plasmid_1_SuperHybrid_pilon	22357	22536	+	180	0	0	0	0	0	0
MJEHNMBL_02765	E745_Plasmid_1_SuperHybrid_pilon	22595	22951	+	357	2	0	2	0	0	0
MJEHNMBL_02766	E745_Plasmid_1_SuperHybrid_pilon	22993	23274	+	282	2	0	2	0	0	0
MJEHNMBL_02767	E745_Plasmid_1_SuperHybrid_pilon	23920	24873	-	954	7	12	14	12	11	9
MJEHNMBL_02768	E745_Plasmid_1_SuperHybrid_pilon	24994	25257	+	264	0	0	2	0	2	4
MJEHNMBL_02769	E745_Plasmid_1_SuperHybrid_pilon	25241	25531	+	291	0	0	2	6	2	9
MJEHNMBL_02770	E745_Plasmid_1_SuperHybrid_pilon	25629	26807	+	1179	2	2	6	4	10	11
MJEHNMBL_02771	E745_Plasmid_1_SuperHybrid_pilon	27196	29142	+	1947	26	28	16	16	10	24
MJEHNMBL_02772	E745_Plasmid_1_SuperHybrid_pilon	29145	29600	+	456	0	2	0	2	4	8
MJEHNMBL_02773	E745_Plasmid_1_SuperHybrid_pilon	29614	30942	+	1329	8	2	2	14	26	28
MJEHNMBL_02774	E745_Plasmid_1_SuperHybrid_pilon	30976	31260	+	285	2	2	0	3	1	4
MJEHNMBL_02775	E745_Plasmid_1_SuperHybrid_pilon	31262	31777	+	516	4	4	0	5	2	13
MJEHNMBL_02776	E745_Plasmid_1_SuperHybrid_pilon	31793	32455	+	663	10	12	14	8	18	24
MJEHNMBL_02777	E745_Plasmid_1_SuperHybrid_pilon	32462	33034	+	573	14	10	8	6	20	12
MJEHNMBL_02778	E745_Plasmid_1_SuperHybrid_pilon	33221	34741	-	1521	124	137	134	76	78	122
MJEHNMBL_02779	E745_Plasmid_1_SuperHybrid_pilon	34984	35163	-	180	2	0	0	2	0	1
MJEHNMBL_02780	E745_Plasmid_1_SuperHybrid_pilon	35153	35335	-	183	0	0	0	0	0	0
MJEHNMBL_02781	E745_Plasmid_1_SuperHybrid_pilon	36289	36888	+	600	2	0	2	6	0	4
MJEHNMBL_02782	E745_Plasmid_1_SuperHybrid_pilon	36952	37551	+	600	3	4	6	6	0	2
MJEHNMBL_02783	E745_Plasmid_1_SuperHybrid_pilon	37581	38000	-	420	6	7	18	0	0	9
MJEHNMBL_02784	E745_Plasmid_1_SuperHybrid_pilon	37948	38232	-	285	19	14	15	2	1	6
MJEHNMBL_02785	E745_Plasmid_1_SuperHybrid_pilon	38567	39439	-	873	6	6	2	24	13	22
MJEHNMBL_02786	E745_Plasmid_1_SuperHybrid_pilon	39632	40804	+	1173	18	12	18	12	13	20
MJEHNMBL_02787	E745_Plasmid_1_SuperHybrid_pilon	41035	42981	-	1947	2	6	2	92	97	168
MJEHNMBL_02788	E745_Plasmid_1_SuperHybrid_pilon	43166	44605	+	1440	10	28	8	174	172	254
MJEHNMBL_02789	E745_Plasmid_1_SuperHybrid_pilon	44607	45569	+	963	4	13	4	53	68	100
MJEHNMBL_02790	E745_Plasmid_1_SuperHybrid_pilon	45739	46542	-	804	8	9	10	4	4	11
MJEHNMBL_02791	E745_Plasmid_1_SuperHybrid_pilon	46584	47165	-	582	1	7	0	1	4	5
MJEHNMBL_02792	E745_Plasmid_1_SuperHybrid_pilon	47408	47863	+	456	0	0	0	2	0	0
MJEHNMBL_02793	E745_Plasmid_1_SuperHybrid_pilon	47884	48117	+	234	0	2	0	0	0	0
MJEHNMBL_02794	E745_Plasmid_1_SuperHybrid_pilon	48542	49861	-	1320	15	29	10	12	14	12
MJEHNMBL_02795	E745_Plasmid_1_SuperHybrid_pilon	50133	50351	-	219	1	0	2	6	1	7
MJEHNMBL_02796	E745_Plasmid_1_SuperHybrid_pilon	50593	51411	-	819	4	7	8	10	8	14
MJEHNMBL_02797	E745_Plasmid_1_SuperHybrid_pilon	51572	52261	+	690	2	6	0	2	8	12
MJEHNMBL_02798	E745_Plasmid_1_SuperHybrid_pilon	52275	53777	+	1503	6	6	2	12	14	17
MJEHNMBL_02799	E745_Plasmid_1_SuperHybrid_pilon	53913	55163	-	1251	21	21	22	10	13	26
MJEHNMBL_02800	E745_Plasmid_1_SuperHybrid_pilon	55573	56049	+	477	0	6	2	8	4	10
MJEHNMBL_02801	E745_Plasmid_1_SuperHybrid_pilon	56547	57383	-	837	3	3	1	2	3	0
MJEHNMBL_02802	E745_Plasmid_1_SuperHybrid_pilon	58826	59344	+	519	44	35	42	14	28	30
MJEHNMBL_02803	E745_Plasmid_1_SuperHybrid_pilon	61420	62505	+	1086	20	20	4	22	19	41
MJEHNMBL_02804	E745_Plasmid_1_SuperHybrid_pilon	62613	63566	-	954	17	16	13	16	15	14
MJEHNMBL_02805	E745_Plasmid_1_SuperHybrid_pilon	63697	64947	-	1251	7	8	8	11	10	30
MJEHNMBL_02806	E745_Plasmid_1_SuperHybrid_pilon	64966	65892	-	927	13	4	6	3	11	10
MJEHNMBL_02807	E745_Plasmid_1_SuperHybrid_pilon	65971	66966	-	996	21	12	6	9	8	22
MJEHNMBL_02808	E745_Plasmid_1_SuperHybrid_pilon	66982	68151	-	1170	38	45	43	40	26	36
MJEHNMBL_02809	E745_Plasmid_1_SuperHybrid_pilon	68167	68901	-	735	7	6	12	11	4	19
MJEHNMBL_02810	E745_Plasmid_1_SuperHybrid_pilon	69672	70508	-	837	8	2	2	2	4	3
MJEHNMBL_02811	E745_Plasmid_1_SuperHybrid_pilon	71462	72889	+	1428	9	13	14	4	8	6
MJEHNMBL_02812	E745_Plasmid_1_SuperHybrid_pilon	73097	73501	+	405	4	5	0	4	8	10
MJEHNMBL_02813	E745_Plasmid_1_SuperHybrid_pilon	73518	74666	+	1149	14	8	7	6	4	21
MJEHNMBL_02814	E745_Plasmid_1_SuperHybrid_pilon	74906	76291	-	1386	9	18	6	12	12	18
MJEHNMBL_02815	E745_Plasmid_1_SuperHybrid_pilon	76304	77644	-	1341	0	0	0	2	4	0
MJEHNMBL_02816	E745_Plasmid_1_SuperHybrid_pilon	77798	78652	+	855	3	2	2	3	2	6
MJEHNMBL_02817	E745_Plasmid_1_SuperHybrid_pilon	78655	80847	+	2193	6	10	14	14	10	20
MJEHNMBL_02818	E745_Plasmid_1_SuperHybrid_pilon	80849	81304	+	456	4	5	3	4	2	5
MJEHNMBL_02819	E745_Plasmid_1_SuperHybrid_pilon	81615	82451	-	837	7	2	5	0	3	1
MJEHNMBL_02820	E745_Plasmid_1_SuperHybrid_pilon	82487	82777	-	291	4	3	3	2	2	2
MJEHNMBL_02821	E745_Plasmid_1_SuperHybrid_pilon	83035	83571	+	537	2	0	1	3	4	4
MJEHNMBL_02822	E745_Plasmid_1_SuperHybrid_pilon	83568	84374	+	807	0	0	0	3	2	3
MJEHNMBL_02823	E745_Plasmid_1_SuperHybrid_pilon	84765	85628	-	864	2	1	0	2	2	4
MJEHNMBL_02824	E745_Plasmid_1_SuperHybrid_pilon	85680	86057	-	378	4	0	4	2	0	4
MJEHNMBL_02825	E745_Plasmid_1_SuperHybrid_pilon	86210	87505	-	1296	2	6	3	11	6	12
MJEHNMBL_02826	E745_Plasmid_1_SuperHybrid_pilon	87901	88305	+	405	2	3	0	13	7	7
MJEHNMBL_02827	E745_Plasmid_1_SuperHybrid_pilon	88322	89470	+	1149	38	42	40	109	99	153
MJEHNMBL_02828	E745_Plasmid_1_SuperHybrid_pilon	89744	90004	-	261	52	50	43	142	131	163
MJEHNMBL_02829	E745_Plasmid_1_SuperHybrid_pilon	90160	91338	+	1179	4	8	10	7	1	8
MJEHNMBL_02830	E745_Plasmid_1_SuperHybrid_pilon	91428	92747	-	1320	11	11	6	32	11	40
MJEHNMBL_02831	E745_Plasmid_1_SuperHybrid_pilon	92744	93397	-	654	18	19	17	18	20	46
MJEHNMBL_02832	E745_Plasmid_1_SuperHybrid_pilon	93685	94959	+	1275	0	10	0	6	6	18
MJEHNMBL_02833	E745_Plasmid_1_SuperHybrid_pilon	94966	96579	+	1614	6	4	2	19	4	19
MJEHNMBL_02834	E745_Plasmid_1_SuperHybrid_pilon	96939	97871	-	933	8	8	2	16	13	34
MJEHNMBL_02835	E745_Plasmid_1_SuperHybrid_pilon	97911	99572	-	1662	2	4	6	10	7	11
MJEHNMBL_02836	E745_Plasmid_1_SuperHybrid_pilon	99569	102550	-	2982	0	7	6	2	4	13
MJEHNMBL_02837	E745_Plasmid_1_SuperHybrid_pilon	102678	104591	-	1914	6	3	7	2	8	16
MJEHNMBL_02838	E745_Plasmid_1_SuperHybrid_pilon	104621	105232	-	612	0	0	2	0	0	0
MJEHNMBL_02839	E745_Plasmid_1_SuperHybrid_pilon	105284	106756	-	1473	4	0	2	4	0	2
MJEHNMBL_02840	E745_Plasmid_1_SuperHybrid_pilon	106780	107691	-	912	0	0	0	0	0	0
MJEHNMBL_02841	E745_Plasmid_1_SuperHybrid_pilon	107703	108641	-	939	0	0	0	0	0	0
MJEHNMBL_02842	E745_Plasmid_1_SuperHybrid_pilon	108870	110444	+	1575	16	16	8	4	2	4
MJEHNMBL_02843	E745_Plasmid_1_SuperHybrid_pilon	110422	111150	+	729	4	1	0	2	3	12
MJEHNMBL_02844	E745_Plasmid_1_SuperHybrid_pilon	111533	112807	-	1275	0	2	2	6	2	4
MJEHNMBL_02845	E745_Plasmid_1_SuperHybrid_pilon	113030	114061	-	1032	6	2	4	2	2	0
MJEHNMBL_02846	E745_Plasmid_1_SuperHybrid_pilon	114068	114898	-	831	0	3	2	2	1	0
MJEHNMBL_02847	E745_Plasmid_1_SuperHybrid_pilon	114895	115710	-	816	4	0	0	4	4	2
MJEHNMBL_02848	E745_Plasmid_1_SuperHybrid_pilon	115707	116531	-	825	8	6	2	2	0	2
MJEHNMBL_02849	E745_Plasmid_1_SuperHybrid_pilon	116521	117621	-	1101	2	2	2	6	4	8
MJEHNMBL_02850	E745_Plasmid_1_SuperHybrid_pilon	117799	118584	+	786	16	20	24	13	7	12
MJEHNMBL_02851	E745_Plasmid_1_SuperHybrid_pilon	118713	119000	+	288	8	14	21	9	4	4
MJEHNMBL_02852	E745_Plasmid_1_SuperHybrid_pilon	119176	119412	+	237	9	1	13	1	6	5
MJEHNMBL_02853	E745_Plasmid_1_SuperHybrid_pilon	119490	120305	-	816	13	6	6	0	4	10
MJEHNMBL_02854	E745_Plasmid_1_SuperHybrid_pilon	121113	121808	+	696	2	4	4	2	0	2
MJEHNMBL_02855	E745_Plasmid_1_SuperHybrid_pilon	122244	122735	+	492	2	0	0	0	0	0
MJEHNMBL_02856	E745_Plasmid_1_SuperHybrid_pilon	123018	124313	+	1296	0	8	2	3	5	7
MJEHNMBL_02857	E745_Plasmid_1_SuperHybrid_pilon	124400	125947	-	1548	56	60	44	15	16	31
MJEHNMBL_02858	E745_Plasmid_1_SuperHybrid_pilon	126391	126585	-	195	0	0	4	2	3	2
MJEHNMBL_02859	E745_Plasmid_1_SuperHybrid_pilon	126664	126765	-	102	0	0	0	1	2	4
MJEHNMBL_02860	E745_Plasmid_1_SuperHybrid_pilon	126895	128271	-	1377	32	28	25	58	72	108
MJEHNMBL_02861	E745_Plasmid_1_SuperHybrid_pilon	128271	128927	-	657	2	6	6	4	5	16
MJEHNMBL_02862	E745_Plasmid_1_SuperHybrid_pilon	128937	130214	-	1278	0	10	4	2	10	9
MJEHNMBL_02863	E745_Plasmid_1_SuperHybrid_pilon	130464	130754	+	291	3	6	6	2	7	8
MJEHNMBL_02864	E745_Plasmid_1_SuperHybrid_pilon	130790	131626	+	837	35	44	43	29	21	23
MJEHNMBL_02865	E745_Plasmid_1_SuperHybrid_pilon	131733	132107	-	375	6	14	8	7	8	6
MJEHNMBL_02866	E745_Plasmid_1_SuperHybrid_pilon	132263	132805	-	543	10	8	8	18	20	21
MJEHNMBL_02867	E745_Plasmid_1_SuperHybrid_pilon	133080	133370	+	291	24	26	23	17	9	26
MJEHNMBL_02868	E745_Plasmid_1_SuperHybrid_pilon	133406	134242	+	837	10	16	20	24	17	28
MJEHNMBL_02869	E745_Plasmid_1_SuperHybrid_pilon	134243	134563	+	321	2	4	3	6	7	5
MJEHNMBL_02870	E745_Plasmid_1_SuperHybrid_pilon	135198	136157	+	960	10	12	14	8	12	14
MJEHNMBL_02871	E745_Plasmid_1_SuperHybrid_pilon	136144	136749	-	606	0	0	2	2	4	6
MJEHNMBL_02872	E745_Plasmid_1_SuperHybrid_pilon	136989	138137	-	1149	11	5	12	5	7	12
MJEHNMBL_02873	E745_Plasmid_1_SuperHybrid_pilon	138154	138558	-	405	0	5	0	2	12	8
MJEHNMBL_02874	E745_Plasmid_1_SuperHybrid_pilon	138807	139361	-	555	8	4	8	12	12	23
MJEHNMBL_02875	E745_Plasmid_1_SuperHybrid_pilon	139858	140766	+	909	4	0	0	4	2	4
MJEHNMBL_02876	E745_Plasmid_1_SuperHybrid_pilon	141188	141793	-	606	22	14	14	12	16	28
MJEHNMBL_02877	E745_Plasmid_1_SuperHybrid_pilon	142395	142694	-	300	2	0	0	0	0	4
MJEHNMBL_02878	E745_Plasmid_1_SuperHybrid_pilon	142879	143832	+	954	4	12	20	9	7	5
MJEHNMBL_02879	E745_Plasmid_1_SuperHybrid_pilon	143945	144595	-	651	8	4	6	2	2	6
MJEHNMBL_02880	E745_Plasmid_1_SuperHybrid_pilon	144695	145204	-	510	6	2	7	0	0	2
MJEHNMBL_02881	E745_Plasmid_1_SuperHybrid_pilon	145521	146084	-	564	49	50	51	10	2	6
MJEHNMBL_02882	E745_Plasmid_1_SuperHybrid_pilon	146099	147142	-	1044	201	267	217	9	13	11
MJEHNMBL_02883	E745_Plasmid_1_SuperHybrid_pilon	147290	147694	-	405	700	798	681	25	25	35
MJEHNMBL_02884	E745_Plasmid_1_SuperHybrid_pilon	147894	148142	-	249	0	0	2	0	2	8
MJEHNMBL_02885	E745_Plasmid_1_SuperHybrid_pilon	148262	149440	+	1179	4	7	4	6	2	6
MJEHNMBL_02886	E745_Plasmid_1_SuperHybrid_pilon	149483	150094	-	612	0	6	2	0	3	4
MJEHNMBL_02887	E745_Plasmid_1_SuperHybrid_pilon	150931	152109	-	1179	8	4	8	6	2	9
MJEHNMBL_02888	E745_Plasmid_1_SuperHybrid_pilon	152488	152784	-	297	9	8	6	2	3	5
MJEHNMBL_02889	E745_Plasmid_1_SuperHybrid_pilon	152745	153623	-	879	14	5	3	14	7	8
MJEHNMBL_02890	E745_Plasmid_1_SuperHybrid_pilon	153620	154579	-	960	5	16	10	8	6	9
MJEHNMBL_02891	E745_Plasmid_1_SuperHybrid_pilon	154670	155341	-	672	16	9	27	8	10	20
MJEHNMBL_02892	E745_Plasmid_1_SuperHybrid_pilon	155423	156853	-	1431	2	8	6	2	2	12
MJEHNMBL_02893	E745_Plasmid_1_SuperHybrid_pilon	157156	158451	+	1296	2	0	3	0	6	2
MJEHNMBL_02894	E745_Plasmid_1_SuperHybrid_pilon	158668	159510	-	843	55	46	43	52	40	79
MJEHNMBL_02895	E745_Plasmid_1_SuperHybrid_pilon	159547	161013	-	1467	51	52	60	41	53	75
MJEHNMBL_02896	E745_Plasmid_1_SuperHybrid_pilon	161068	162912	-	1845	247	328	328	28	32	54
MJEHNMBL_02897	E745_Plasmid_1_SuperHybrid_pilon	163302	163982	+	681	34	55	43	13	4	14
MJEHNMBL_02898	E745_Plasmid_1_SuperHybrid_pilon	164543	165352	-	810	2	0	2	2	2	3
MJEHNMBL_02899	E745_Plasmid_1_SuperHybrid_pilon	165352	166098	-	747	0	2	0	0	0	2
MJEHNMBL_02900	E745_Plasmid_1_SuperHybrid_pilon	166116	166583	-	468	0	0	0	0	0	0
MJEHNMBL_02901	E745_Plasmid_1_SuperHybrid_pilon	166583	166993	-	411	1	0	0	0	0	2
MJEHNMBL_02902	E745_Plasmid_1_SuperHybrid_pilon	167004	168017	-	1014	2	2	2	6	4	6
MJEHNMBL_02903	E745_Plasmid_1_SuperHybrid_pilon	168234	168968	+	735	0	8	2	0	4	8
MJEHNMBL_02904	E745_Plasmid_1_SuperHybrid_pilon	168952	169650	+	699	2	6	4	8	1	10
MJEHNMBL_02905	E745_Plasmid_1_SuperHybrid_pilon	170340	170495	+	156	7	0	2	2	0	4
MJEHNMBL_02906	E745_Plasmid_1_SuperHybrid_pilon	170562	171020	+	459	26	34	26	0	6	11
MJEHNMBL_02907	E745_Plasmid_1_SuperHybrid_pilon	171043	171870	-	828	16	14	16	8	12	14
MJEHNMBL_02908	E745_Plasmid_1_SuperHybrid_pilon	172769	173401	-	633	6	4	2	0	4	7
MJEHNMBL_02909	E745_Plasmid_1_SuperHybrid_pilon	173414	176137	-	2724	12	6	4	10	14	6
MJEHNMBL_02910	E745_Plasmid_1_SuperHybrid_pilon	176253	177218	-	966	8	8	8	0	8	8
MJEHNMBL_02911	E745_Plasmid_1_SuperHybrid_pilon	177272	178084	-	813	20	13	12	0	10	4
MJEHNMBL_02912	E745_Plasmid_1_SuperHybrid_pilon	178098	178871	-	774	14	23	31	5	7	6
MJEHNMBL_02913	E745_Plasmid_1_SuperHybrid_pilon	178885	179355	-	471	13	5	23	0	0	2
MJEHNMBL_02914	E745_Plasmid_1_SuperHybrid_pilon	179352	179768	-	417	5	14	25	2	0	2
MJEHNMBL_02915	E745_Plasmid_1_SuperHybrid_pilon	180111	180935	+	825	2	4	2	2	2	6
MJEHNMBL_02916	E745_Plasmid_1_SuperHybrid_pilon	181285	182433	-	1149	5	13	22	12	9	17
MJEHNMBL_02917	E745_Plasmid_1_SuperHybrid_pilon	182450	182854	-	405	2	4	6	8	6	10
MJEHNMBL_02918	E745_Plasmid_1_SuperHybrid_pilon	183221	184645	+	1425	8	3	6	5	6	18
MJEHNMBL_02919	E745_Plasmid_1_SuperHybrid_pilon	184645	185250	+	606	0	0	3	2	0	7
MJEHNMBL_02920	E745_Plasmid_1_SuperHybrid_pilon	185273	185593	-	321	25	31	33	1	11	12
MJEHNMBL_02921	E745_Plasmid_1_SuperHybrid_pilon	185593	185952	-	360	11	32	23	12	3	16
MJEHNMBL_02922	E745_Plasmid_1_SuperHybrid_pilon	186150	187577	-	1428	25	21	4	0	4	14
MJEHNMBL_02923	E745_Plasmid_1_SuperHybrid_pilon	187722	188270	-	549	17	27	12	40	30	37
MJEHNMBL_02924	E745_Plasmid_1_SuperHybrid_pilon	188271	189128	-	858	39	29	33	44	28	46
MJEHNMBL_02925	E745_Plasmid_1_SuperHybrid_pilon	189414	189701	-	288	7	23	8	4	5	9
MJEHNMBL_02926	E745_Plasmid_1_SuperHybrid_pilon	189691	190020	-	330	43	48	29	2	11	27
MJEHNMBL_02927	E745_Plasmid_1_SuperHybrid_pilon	190193	190873	-	681	52	82	51	12	8	23
MJEHNMBL_02928	E745_Plasmid_1_SuperHybrid_pilon	191386	191703	-	318	44	62	68	24	25	47
MJEHNMBL_02929	E745_Plasmid_1_SuperHybrid_pilon	191704	191958	-	255	73	72	65	25	25	37
MJEHNMBL_02930	E745_Plasmid_1_SuperHybrid_pilon	193053	193316	+	264	0	0	1	0	0	2
MJEHNMBL_02931	E745_Plasmid_1_SuperHybrid_pilon	193437	194360	+	924	0	0	0	2	2	6
MJEHNMBL_02932	E745_Plasmid_1_SuperHybrid_pilon	194474	195769	+	1296	0	0	7	6	4	1
MJEHNMBL_02933	E745_Plasmid_1_SuperHybrid_pilon	195914	197209	+	1296	2	2	1	4	8	12
MJEHNMBL_02934	E745_Plasmid_1_SuperHybrid_pilon	197354	198649	+	1296	0	4	5	1	2	11
MJEHNMBL_02935	E745_Plasmid_1_SuperHybrid_pilon	200143	201183	+	1041	14	12	10	23	38	60
MJEHNMBL_02936	E745_Plasmid_1_SuperHybrid_pilon	202008	202340	+	333	9	10	2	0	6	5
MJEHNMBL_02937	E745_Plasmid_1_SuperHybrid_pilon	202959	203114	+	156	8	11	2	5	2	2
MJEHNMBL_02938	E745_Plasmid_1_SuperHybrid_pilon	203319	203441	+	123	0	2	2	0	2	1
MJEHNMBL_02939	E745_Plasmid_1_SuperHybrid_pilon	203467	203706	+	240	4	4	6	2	4	0
MJEHNMBL_02940	E745_Plasmid_1_SuperHybrid_pilon	204137	204826	+	690	8	8	8	2	2	8
MJEHNMBL_02941	E745_Plasmid_1_SuperHybrid_pilon	204921	205994	+	1074	2	4	10	8	8	10
MJEHNMBL_02942	E745_Plasmid_1_SuperHybrid_pilon	206072	206746	+	675	8	4	4	6	0	2
MJEHNMBL_02943	E745_Plasmid_1_SuperHybrid_pilon	206799	208775	+	1977	48	42	30	6	14	14
MJEHNMBL_02944	E745_Plasmid_1_SuperHybrid_pilon	208790	209542	+	753	16	16	23	10	4	4
MJEHNMBL_02945	E745_Plasmid_1_SuperHybrid_pilon	209558	210313	+	756	21	26	17	4	2	0
MJEHNMBL_02946	E745_Plasmid_1_SuperHybrid_pilon	210326	210586	+	261	7	6	3	4	0	0
MJEHNMBL_02947	E745_Plasmid_1_SuperHybrid_pilon	210583	212673	+	2091	30	30	26	4	6	12
MJEHNMBL_02948	E745_Plasmid_1_SuperHybrid_pilon	212730	213164	+	435	6	2	8	0	0	2
MJEHNMBL_02949	E745_Plasmid_1_SuperHybrid_pilon	213161	213403	+	243	0	2	2	0	0	0
MJEHNMBL_02950	E745_Plasmid_1_SuperHybrid_pilon	213421	213723	+	303	5	1	6	0	0	4
MJEHNMBL_02951	E745_Plasmid_1_SuperHybrid_pilon	213793	215856	+	2064	20	4	24	12	4	12
MJEHNMBL_02952	E745_Plasmid_1_SuperHybrid_pilon	215856	217685	+	1830	9	19	18	7	8	11
MJEHNMBL_02953	E745_Plasmid_1_SuperHybrid_pilon	218398	220296	+	1899	43	36	33	22	22	34
MJEHNMBL_02954	E745_Plasmid_1_SuperHybrid_pilon	220422	221213	+	792	4	2	6	2	4	2
MJEHNMBL_02955	E745_Plasmid_1_SuperHybrid_pilon	221210	222718	+	1509	2	6	6	5	4	9
MJEHNMBL_02956	E745_Plasmid_1_SuperHybrid_pilon	222950	223576	+	627	2	2	0	2	4	8
